year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,2479183,4839252,20210113,,DEMOCRAT
2004,MICHIGAN,MI,26,34,23,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2313746,4839252,20210113,,REPUBLICAN
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"KERRY, JOHN",DEMOCRATIC-FARMER-LABOR,False,1445014,2828387,20210113,,DEMOCRAT
2004,MINNESOTA,MN,27,41,33,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1346695,2828387,20210113,,REPUBLICAN
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,672660,1139824,20210113,,REPUBLICAN
2004,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,457766,1139824,20210113,,DEMOCRAT
2004,MISSOURI,MO,29,43,34,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1455713,2731364,20210113,,REPUBLICAN
2004,MISSOURI,MO,29,43,34,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1259171,2731364,20210113,,DEMOCRAT
2004,MONTANA,MT,30,81,64,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,266063,450434,20210113,,REPUBLICAN
2004,MONTANA,MT,30,81,64,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,173710,450434,20210113,,DEMOCRAT
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,512814,778186,20210113,,REPUBLICAN
2004,NEBRASKA,NE,31,46,35,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,254328,778186,20210113,,DEMOCRAT
2004,NEVADA,NV,32,88,65,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,418690,829587,20210113,,REPUBLICAN
2004,NEVADA,NV,32,88,65,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,397190,829587,20210113,,DEMOCRAT
2004,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,340511,678287,20210113,,DEMOCRAT
2004,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,331237,678287,20210113,,REPUBLICAN
2004,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1911430,3611691,20210113,,DEMOCRAT
2004,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1670003,3611691,20210113,,REPUBLICAN
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,376930,756304,20210113,,REPUBLICAN
2004,NEW MEXICO,NM,35,85,66,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,370942,756304,20210113,,DEMOCRAT
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,4180755,7448266,20210113,,DEMOCRAT
2004,NEW YORK,NY,36,21,13,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2806993,7448266,20210113,,REPUBLICAN
2004,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1961166,3501007,20210113,,REPUBLICAN
2004,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1525849,3501007,20210113,,DEMOCRAT
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,196651,312833,20210113,,REPUBLICAN
2004,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,111052,312833,20210113,,DEMOCRAT
2004,OHIO,OH,39,31,24,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2859764,5627903,20210113,,REPUBLICAN
2004,OHIO,OH,39,31,24,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,2741165,5627903,20210113,,DEMOCRAT
2004,OKLAHOMA,OK,40,73,53,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,959792,1463758,20210113,,REPUBLICAN
2004,OKLAHOMA,OK,40,73,53,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,503966,1463758,20210113,,DEMOCRAT
2004,OREGON,OR,41,92,72,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,943163,1836782,20210113,,DEMOCRAT
2004,OREGON,OR,41,92,72,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,866831,1836782,20210113,,REPUBLICAN
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,2938095,5769590,20210113,,DEMOCRAT
2004,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2793847,5769590,20210113,,REPUBLICAN
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,259760,437134,20210113,,DEMOCRAT
2004,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,169046,437134,20210113,,REPUBLICAN
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,937974,1617700,20210113,,REPUBLICAN
2004,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,661669,1617700,20210113,,DEMOCRAT
2004,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,232584,388215,20210113,,REPUBLICAN
2004,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,149244,388215,20210113,,DEMOCRAT
2004,TENNESSEE,TN,47,62,54,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1384375,2437319,20210113,,REPUBLICAN
2004,TENNESSEE,TN,47,62,54,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1036477,2437319,20210113,,DEMOCRAT
2004,TEXAS,TX,48,74,49,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,4526917,7410749,20210113,,REPUBLICAN
2004,TEXAS,TX,48,74,49,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,2832704,7410749,20210113,,DEMOCRAT
2004,UTAH,UT,49,87,67,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,663742,927844,20210113,,REPUBLICAN
2004,UTAH,UT,49,87,67,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,241199,927844,20210113,,DEMOCRAT
2004,VERMONT,VT,50,13,6,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,184067,312309,20210113,,DEMOCRAT
2004,VERMONT,VT,50,13,6,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,121180,312309,20210113,,REPUBLICAN
2004,VIRGINIA,VA,51,54,40,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1716959,3195415,20210113,,REPUBLICAN
2004,VIRGINIA,VA,51,54,40,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1454742,3195415,20210113,,DEMOCRAT
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1510201,2859084,20210113,,DEMOCRAT
2004,WASHINGTON,WA,53,91,73,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1304894,2859084,20210113,,REPUBLICAN
2004,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,423778,755792,20210113,,REPUBLICAN
2004,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,326541,755792,20210113,,DEMOCRAT
2004,WISCONSIN,WI,55,35,25,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1489504,2997007,20210113,,DEMOCRAT
2004,WISCONSIN,WI,55,35,25,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1478120,2997007,20210113,,REPUBLICAN
2004,WYOMING,WY,56,83,68,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,167629,243861,20210113,,REPUBLICAN
2004,WYOMING,WY,56,83,68,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,70776,243861,20210113,,DEMOCRAT
2008,ALABAMA,AL,1,63,41,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1266546,2099819,20210113,,REPUBLICAN
2008,ALABAMA,AL,1,63,41,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,813479,2099819,20210113,,DEMOCRAT
2008,ALASKA,AK,2,94,81,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,193841,326197,20210113,,REPUBLICAN
2008,ALASKA,AK,2,94,81,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,123594,326197,20210113,,DEMOCRAT
2008,ARIZONA,AZ,4,86,61,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1230111,2293475,20210113,,REPUBLICAN
2008,ARIZONA,AZ,4,86,61,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1034707,2293475,20210113,,DEMOCRAT
2008,ARKANSAS,AR,5,71,42,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,638017,1086617,20210113,,REPUBLICAN
2008,ARKANSAS,AR,5,71,42,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,422310,1086617,20210113,,DEMOCRAT
2008,CALIFORNIA,CA,6,93,71,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,8274473,13561900,20210113,,DEMOCRAT
2008,CALIFORNIA,CA,6,93,71,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,5011781,13561900,20210113,,REPUBLICAN
2008,COLORADO,CO,8,84,62,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1288576,2401361,20210113,,DEMOCRAT
2008,COLORADO,CO,8,84,62,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1073589,2401361,20210113,,REPUBLICAN
2008,CONNECTICUT,CT,9,16,1,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,997772,1646792,20210113,,DEMOCRAT
2008,CONNECTICUT,CT,9,16,1,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,629428,1646792,20210113,,REPUBLICAN
2008,DELAWARE,DE,10,51,11,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,255459,412412,20210113,,DEMOCRAT
2008,DELAWARE,DE,10,51,11,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,152374,412412,20210113,,REPUBLICAN
2008,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,245800,265853,20210113,,DEMOCRAT
2008,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,17367,265853,20210113,,REPUBLICAN
2008,FLORIDA,FL,12,59,43,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,4282074,8390744,20210113,,DEMOCRAT
2008,FLORIDA,FL,12,59,43,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,4045624,8390744,20210113,,REPUBLICAN
2008,GEORGIA,GA,13,58,44,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,2048759,3924486,20210113,,REPUBLICAN
2008,GEORGIA,GA,13,58,44,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1844123,3924486,20210113,,DEMOCRAT
2008,HAWAII,HI,15,95,82,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,325871,456064,20210113,,DEMOCRAT
2008,HAWAII,HI,15,95,82,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,120566,456064,20210113,,REPUBLICAN
2008,IDAHO,ID,16,82,63,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,403012,655122,20210113,,REPUBLICAN
2008,IDAHO,ID,16,82,63,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,236440,655122,20210113,,DEMOCRAT
2008,ILLINOIS,IL,17,33,21,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,3419348,5522371,20210113,,DEMOCRAT
2008,ILLINOIS,IL,17,33,21,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,2031179,5522371,20210113,,REPUBLICAN
2008,INDIANA,IN,18,32,22,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1374039,2751054,20210113,,DEMOCRAT
2008,INDIANA,IN,18,32,22,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1345648,2751054,20210113,,REPUBLICAN
2008,IOWA,IA,19,42,31,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,828940,1537123,20210113,,DEMOCRAT
2008,IOWA,IA,19,42,31,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,682379,1537123,20210113,,REPUBLICAN
2008,KANSAS,KS,20,47,32,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,699655,1235872,20210113,,REPUBLICAN
2008,KANSAS,KS,20,47,32,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,514765,1235872,20210113,,DEMOCRAT
2008,KENTUCKY,KY,21,61,51,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1048462,1826620,20210113,,REPUBLICAN
2008,KENTUCKY,KY,21,61,51,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,751985,1826620,20210113,,DEMOCRAT
2008,LOUISIANA,LA,22,72,45,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1148275,1960761,20210113,,REPUBLICAN
2008,LOUISIANA,LA,22,72,45,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,782989,1960761,20210113,,DEMOCRAT
2008,MAINE,ME,23,11,2,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,421923,731163,20210113,,DEMOCRAT
2008,MAINE,ME,23,11,2,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,295273,731163,20210113,,REPUBLICAN
2008,MARYLAND,MD,24,52,52,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1629467,2631596,20210113,,DEMOCRAT
2008,MARYLAND,MD,24,52,52,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,959862,2631596,20210113,,REPUBLICAN
2008,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1904097,3102995,20210113,,DEMOCRAT
2008,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1108854,3102995,20210113,,REPUBLICAN
2008,MICHIGAN,MI,26,34,23,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2872579,5001596,20210113,,DEMOCRAT
2008,MICHIGAN,MI,26,34,23,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,2048639,5001596,20210113,,REPUBLICAN
2008,MINNESOTA,MN,27,41,33,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1573354,2910369,20210113,,DEMOCRAT
2008,MINNESOTA,MN,27,41,33,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1275409,2910369,20210113,,REPUBLICAN
2008,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,724597,1289865,20210113,,REPUBLICAN
2008,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,554662,1289865,20210113,,DEMOCRAT
2008,MISSOURI,MO,29,43,34,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1445814,2925205,20210113,,REPUBLICAN
2008,MISSOURI,MO,29,43,34,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1441911,2925205,20210113,,DEMOCRAT
2008,MONTANA,MT,30,81,64,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,242763,490109,20210113,,REPUBLICAN
2008,MONTANA,MT,30,81,64,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,231667,490109,20210113,,DEMOCRAT
2008,NEBRASKA,NE,31,46,35,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,452979,801281,20210113,,REPUBLICAN
2008,NEBRASKA,NE,31,46,35,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,333319,801281,20210113,,DEMOCRAT
2008,NEVADA,NV,32,88,65,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,533736,967848,20210113,,DEMOCRAT
2008,NEVADA,NV,32,88,65,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,412827,967848,20210113,,REPUBLICAN
2008,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,384826,710970,20210113,,DEMOCRAT
2008,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,316534,710970,20210113,,REPUBLICAN
2008,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2215422,3868237,20210113,,DEMOCRAT
2008,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1613207,3868237,20210113,,REPUBLICAN
2008,NEW MEXICO,NM,35,85,66,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,472422,830158,20210113,,DEMOCRAT
2008,NEW MEXICO,NM,35,85,66,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,346832,830158,20210113,,REPUBLICAN
2008,NEW YORK,NY,36,21,13,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,4645332,7722019,20210113,,DEMOCRAT
2008,NEW YORK,NY,36,21,13,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,2418323,7722019,20210113,,REPUBLICAN
2008,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2142651,4310851,20210113,,DEMOCRAT
2008,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,2128474,4310851,20210113,,REPUBLICAN
2008,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,168601,316621,20210113,,REPUBLICAN
2008,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,141278,316621,20210113,,DEMOCRAT
2008,OHIO,OH,39,31,24,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2940044,5708350,20210113,,DEMOCRAT
2008,OHIO,OH,39,31,24,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,2677820,5708350,20210113,,REPUBLICAN
2008,OKLAHOMA,OK,40,73,53,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,960165,1462661,20210113,,REPUBLICAN
2008,OKLAHOMA,OK,40,73,53,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,502496,1462661,20210113,,DEMOCRAT
2008,OREGON,OR,41,92,72,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1037291,1827864,20210113,,DEMOCRAT
2008,OREGON,OR,41,92,72,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,738475,1827864,20210113,,REPUBLICAN
2008,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,3276363,6013272,20210113,,DEMOCRAT
2008,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,2655885,6013272,20210113,,REPUBLICAN
2008,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,296571,471766,20210113,,DEMOCRAT
2008,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,165391,471766,20210113,,REPUBLICAN
2008,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1034896,1920969,20210113,,REPUBLICAN
2008,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,862449,1920969,20210113,,DEMOCRAT
2008,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,203054,381975,20210113,,REPUBLICAN
2008,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,170924,381975,20210113,,DEMOCRAT
2008,TENNESSEE,TN,47,62,54,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1479178,2599749,20210113,,REPUBLICAN
2008,TENNESSEE,TN,47,62,54,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1087437,2599749,20210113,,DEMOCRAT
2008,TEXAS,TX,48,74,49,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,4479328,8077795,20210113,,REPUBLICAN
2008,TEXAS,TX,48,74,49,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,3528633,8077795,20210113,,DEMOCRAT
2008,UTAH,UT,49,87,67,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,596030,952370,20210113,,REPUBLICAN
2008,UTAH,UT,49,87,67,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,327670,952370,20210113,,DEMOCRAT
2008,VERMONT,VT,50,13,6,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,219262,325046,20210113,,DEMOCRAT
2008,VERMONT,VT,50,13,6,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,98974,325046,20210113,,REPUBLICAN
2008,VIRGINIA,VA,51,54,40,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1959532,3723260,20210113,,DEMOCRAT
2008,VIRGINIA,VA,51,54,40,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1725005,3723260,20210113,,REPUBLICAN
2008,WASHINGTON,WA,53,91,73,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1750848,3036878,20210113,,DEMOCRAT
2008,WASHINGTON,WA,53,91,73,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1229216,3036878,20210113,,REPUBLICAN
2008,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,397466,713451,20210113,,REPUBLICAN
2008,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,303857,713451,20210113,,DEMOCRAT
2008,WISCONSIN,WI,55,35,25,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1677211,2983417,20210113,,DEMOCRAT
2008,WISCONSIN,WI,55,35,25,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,1262393,2983417,20210113,,REPUBLICAN
2008,WYOMING,WY,56,83,68,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,False,164958,254904,20210113,,REPUBLICAN
2008,WYOMING,WY,56,83,68,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,82868,254904,20210113,,DEMOCRAT
2012,ALABAMA,AL,1,63,41,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1255925,2074338,20210113,,REPUBLICAN
2012,ALABAMA,AL,1,63,41,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,795696,2074338,20210113,,DEMOCRAT
2012,ALASKA,AK,2,94,81,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,164676,300495,20210113,,REPUBLICAN
2012,ALASKA,AK,2,94,81,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,122640,300495,20210113,,DEMOCRAT
2012,ARIZONA,AZ,4,86,61,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1233654,2299254,20210113,,REPUBLICAN
2012,ARIZONA,AZ,4,86,61,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1025232,2299254,20210113,,DEMOCRAT
2012,ARKANSAS,AR,5,71,42,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,647744,1069468,20210113,,REPUBLICAN
2012,ARKANSAS,AR,5,71,42,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,394409,1069468,20210113,,DEMOCRAT
2012,CALIFORNIA,CA,6,93,71,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,7854285,13038547,20210113,,DEMOCRAT
2012,CALIFORNIA,CA,6,93,71,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,4839958,13038547,20210113,,REPUBLICAN
2012,COLORADO,CO,8,84,62,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1323101,2569516,20210113,,DEMOCRAT
2012,COLORADO,CO,8,84,62,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1185243,2569516,20210113,,REPUBLICAN
2012,CONNECTICUT,CT,9,16,1,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,905083,1558204,20210113,,DEMOCRAT
2012,CONNECTICUT,CT,9,16,1,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,634892,1558204,20210113,,REPUBLICAN
2012,DELAWARE,DE,10,51,11,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,242584,413890,20210113,,DEMOCRAT
2012,DELAWARE,DE,10,51,11,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,165484,413890,20210113,,REPUBLICAN
2012,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,267070,293764,20210113,,DEMOCRAT
2012,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,21381,293764,20210113,,REPUBLICAN
2012,FLORIDA,FL,12,59,43,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,4237756,8474179,20210113,,DEMOCRAT
2012,FLORIDA,FL,12,59,43,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,4163447,8474179,20210113,,REPUBLICAN
2012,GEORGIA,GA,13,58,44,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,2078688,3897839,20210113,,REPUBLICAN
2012,GEORGIA,GA,13,58,44,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1773827,3897839,20210113,,DEMOCRAT
2012,HAWAII,HI,15,95,82,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,306658,437159,20210113,,DEMOCRAT
2012,HAWAII,HI,15,95,82,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,121015,437159,20210113,,REPUBLICAN
2012,IDAHO,ID,16,82,63,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,420911,652274,20210113,,REPUBLICAN
2012,IDAHO,ID,16,82,63,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,212787,652274,20210113,,DEMOCRAT
2012,ILLINOIS,IL,17,33,21,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,3019512,5242014,20210113,,DEMOCRAT
